Token,TradingSymbol,Symbol,Expiry,OptionType,StrikePrice
973345,697NABAR36,,,,
973340,875SFL31,,,,
973339,745ABSLI31,,,,
973335,655ABCL26,,,,
973330,695TML26,,,,
973327,970HLFL27,,,,
973324,85JMFCSL31,,,,
973321,689IRFC31,,,,
973320,85JMFPL31,,,,
973309,79WCL36,,,,
973303,REPLZC25,,,,
973294,735MMFSL31,,,,
973293,1242IRP47,,,,
973286,947RSOT69,,,,
973285,1667RSOT69,,,,
973284,1125IRP59,,,,
973282,715IIL26,,,,
973277,711PFCL36,,,,
973276,635PFCL27,,,,
973275,635PFCL25,,,,
973274,635PFCL26,,,,
973273,905CIFCL31,,,,
973272,885PFL31,,,,
973271,727AFL31,,,,
973269,732IGT31,,,,
973265,635MMFSL26,,,,
973262,9SFL31,,,,
973237,66TML26,,,,
973236,688HDFCB31,,,,
973232,91TMFLPERP,,,,
973229,734ABCL31,,,,
973228,740AFL31,,,,
973223,699IRFC41,,,,
973220,8AHL41,,,,
973219,79MFL31,,,,
973215,6HDFCB26,,,,
973213,726ABCL31,,,,
973204,RSLNIFT26,,,,
973201,920CIFCL31,,,,
973190,AFINIF24B,,,,
973188,1225AFI26,,,,
973185,1175AFI26,,,,
973181,1247AIHF26,,,,
973176,663HPCL31,,,,
973171,876JSL31,,,,
973163,932THFL31,,,,
973154,675SPTL26,,,,
973153,975HLFL28,,,,
973150,702BFL31,,,,
973143,699GIL31,,,,
973127,9PFL31,,,,
973126,680IRFC41,,,,
973125,129SMP26,,,,
973124,8SFL31,,,,
973118,119AML26,,,,
973116,725IIL26,,,,
973111,975HLF26,,,,
973103,825STL31,,,,
973098,65REC31,,,,
973087,777TPCL31,,,,
973086,777TPCL30,,,,
973085,777TPCL29,,,,
973079,8BOM31A,,,,
973078,975HLFL26A,,,,
973073,925PFL26,,,,
973053,925PF26,,,,
973051,RERTZC28,,,,
973048,74REC36,,,,
973047,765BOB31,,,,
973045,881JFP31,,,,
973038,925CIFPER,,,,
973037,975HLFL026,,,,
973036,728NHAI39,,,,
973027,955TMFPERA,,,,
973018,705TPCL26,,,,
973014,721IRFC41,,,,
973008,95SFL30,,,,
973007,925SFL30A,,,,
973003,75IHFCL33,,,,
973001,74IHFCL31,,,,
972889,915PIFS27,,,,
972878,876IFCI29,,,,
972874,861NTPC34,,,,
972873,863NTPC29,,,,
972868,855IRFC29B,,,,
972867,855IRFC29A,,,,
972862,848IRFC29A,,,,
972859,848IRFC28B,,,,
972857,848NHAI28,,,,
972848,826IIFC28A,,,,
972832,975IFCI28,,,,
972826,869DVC28,,,,
972821,1012IFCI27,,,,
972805,739IRFC27C,,,,
972801,738IRFC27B,,,,
972791,739IRFC27B,,,,
972790,738IRFC27,,,,
972788,738IRFC27A,,,,
972781,741IIFC32,,,,
972779,945RFC2022,,,,
972778,738REC27,,,,
972773,990IFCI37D,,,,
972772,990IFCI32C,,,,
972771,990IFCI27B,,,,
972768,1010IFCI27,,,,
972763,998IFCI37,,,,
972746,936IIFC42,,,,
972745,941IIFC37,,,,
972731,93DVC27A,,,,
972730,93DVC27,,,,
972722,872IFCI27D,,,,
972721,872IFCI27,,,,
972716,916IFCI27A,,,,
972715,916IFCI27,,,,
972711,1070IFCI27,,,,
972706,875IFCI26A,,,,
972693,777IRFC26,,,,
972691,1075IFC26,,,,
972687,1085WBSE26,,,,
972657,1075IFC26A,,,,
972655,1075IFCI26,,,,
972650,947IRFC31,,,,
972649,933IRFC26,,,,
972607,998IFCI30,,,,
972599,934WBSE25A,,,,
972591,934WBSE25,,,,
972585,IFCI31,,,,
972584,IFCI32,,,,
972583,IFCI33,,,,
972582,IFCI34,,,,
972581,IFCI35,,,,
972580,IFCI36,,,,
972579,IFCI37,,,,
972578,IFCI38,,,,
972577,IFCI39,,,,
972576,IFCI40,,,,
972575,975IFCI30A,,,,
972574,975IFCI30,,,,
972571,857IDBI25,,,,
972563,97IFCI30A,,,,
972562,97IFCI30,,,,
972513,88SAIL25,,,,
972507,967IDBI29,,,,
972475,956IDBI29,,,,
972459,1125IDBI29,,,,
972368,PIDBSTRP27,,,,
972367,PIDBSTRP26,,,,
972366,PIDBSTRP25,,,,
961919,ANURASW1,,,,
961910,762NTPC35F,,,,
961908,753NTPC30E,,,,
961906,736NTPC25D,,,,
961904,737NTPC35C,,,,
961902,728NTPC30B,,,,
961900,711NTPC25A,,,,
961897,880IIFCL34,,,,
961895,880IIFCL29,,,,
961891,855IIFCL34,,,,
961889,855IIFCL29,,,,
961885,888IRFC29,,,,
961881,863IRFC29,,,,
961877,886REC34,,,,
961875,888REC29,,,,
961871,861REC34,,,,
961869,863REC29,,,,
961865,896HUDCO34,,,,
961863,898HUDCO29,,,,
961859,871HUDCO34,,,,
961857,873HUDCO29,,,,
961853,900KPL34,,,,
961851,900KPL29,,,,
961847,875KPL34,,,,
961845,875KPL29,,,,
961841,880IREDA34,,,,
961839,880IREDA29,,,,
961835,855IREDA34,,,,
961833,855IREDA29,,,,
961830,865IRFC29,,,,
961828,840IRFC29,,,,
961826,875NHAI29,,,,
961825,850NHAI29,,,,
961822,891IIFCL34,,,,
961821,873IIFC29D,,,,
961819,866IIFC34B,,,,
961818,848IIFC29A,,,,
961816,901HUDCO34,,,,
961815,883HUDCO29,,,,
961813,876HUDCO34,,,,
961812,858HUDCO29,,,,
961810,891NTPC33,,,,
961809,873NTPC28,,,,
961807,866NTPC33,,,,
961806,848NTPC28,,,,
961804,892PFCL33,,,,
961803,879PFCL28,,,,
961801,867PFCL33,,,,
961800,854PFCL28,,,,
961798,875IIFCL33,,,,
961797,850IIFCL33,,,,
961796,863IIFCL28,,,,
961795,838IIFCL28,,,,
961792,892NHPC33,,,,
961791,879NHPC28,,,,
961789,867NHPC33,,,,
961788,854NHPC28,,,,
961786,874HUDCO33,,,,
961785,876HUDCO28,,,,
961783,849HUDCO33,,,,
961782,851HUDCO28,,,,
961780,862REC33,,,,
961779,871REC28,,,,
961777,837REC33,,,,
961776,846REC28,,,,
961773,704PFCL28,,,,
961771,708IIFCL33,,,,
961770,702IIFCL28,,,,
961767,719HUDCO28,,,,
961765,751HUDCO28,,,,
961763,717KPL28,,,,
961760,704REC28,,,,
961758,704IRFC28,,,,
961756,734IRFC28,,,,
961754,740IIFCL33,,,,
961753,736IIFCL28,,,,
961751,736PFCL28,,,,
961749,738REC27TF,,,,
961744,812REC27,,,,
961734,82HUDCO27,,,,
961732,810IRFC27,,,,
961730,830PFCL27,,,,
961728,830NHAI27,,,,
961718,PFCBT1S4,,,,
961717,PFCBT1S3,,,,
961714,PFCBS4,,,,
961713,PFCBS3,,,,
961708,IIFCLBDIS4,,,,
961707,IIFCLBDIS3,,,,
961403,975NHB25A,,,,
961400,975NHB25,,,,
960495,1096MECL31,,,,
960492,724ABCL30,,,,
960491,725WCL26,,,,
960489,975HLFL26,,,,
960487,686NHPC36,,,,
960486,686NHPC35,,,,
960485,686NHPC34,,,,
960484,686NHPC33,,,,
960483,686NHPC32,,,,
960482,686NHPC31,,,,
960481,686NHPC30,,,,
960480,686NHPC29,,,,
960479,686NHPC28,,,,
960478,686NHPC27,,,,
960477,745AFL31,,,,
960476,605NLC26,,,,
960473,DCCLNIFT26,,,,
960472,1225DCCL26,,,,
960469,875JFP31,,,,
960467,8BOM31,,,,
960463,95SFL31,,,,
960462,925SFL30,,,,
960461,12VITPPL31,,,,
960454,AFINIF24A,,,,
960449,81RSOTB61,,,,
960448,1522RSOT61,,,,
960441,1875SEIL28,,,,
960438,663REC31,,,,
960437,702REC36,,,,
960436,857MFL28,,,,
960435,815BOBPERB,,,,
960431,643NTPC31,,,,
960430,860PNBPERP,,,,
960429,560IOCL26,,,,
960428,797RECPER,,,,
960426,745THDC31,,,,
960424,955TMFPER,,,,
960422,942THFL31,,,,
960420,1101MEC31A,,,,
960419,EFSLGSE26,,,,
960418,EFSLGSEC26,,,,
960416,743ABHF31,,,,
960413,815BOBPERA,,,,
960412,1175AFI25A,,,,
960410,1101MECL31,,,,
960409,594RECL26,,,,
960405,683HDFCB31,,,,
960403,645REC31,,,,
960399,TFSRIRR27,,,,
960390,663AFL25,,,,
960382,740IGT25,,,,
960381,725IGT25,,,,
960379,762LTF30,,,,
960372,665NABA35A,,,,
960371,649NABAR30,,,,
960366,694NHAI36,,,,
960364,743ABCL30,,,,
960362,618MRPL25,,,,
960361,EELGSEC25,,,,
960355,625ABCL25,,,,
960354,6BFL25,,,,
960353,692BFL30,,,,
960349,1101MECL30,,,,
960346,6SCPSL25,,,,
960338,96TMFLPERP,,,,
960337,685MTNL30,,,,
960323,79MRHFL30,,,,
960313,581REC25,,,,
960312,69REC31A,,,,
960309,775BOM30,,,,
960301,960THFL30,,,,
960282,765IHFCL35,,,,
960281,7LKCP26B,,,,
960267,865JMFPL30,,,,
960265,975TMFLPER,,,,
960256,685IRFCL40,,,,
960255,694NHAI37,,,,
960248,642NABAR30,,,,
960244,795LTF35,,,,
960243,795LTF34,,,,
960242,795LTF33,,,,
960241,795LTF32,,,,
960240,795LTF31,,,,
960239,578HDFCB25,,,,
960238,773SBIPERP,,,,
960232,659NABAR35,,,,
960226,707IHF30,,,,
960225,618IHF25,,,,
960221,7CFSL27,,,,
960212,7LKCPL26,,,,
960207,85BOBPERPA,,,,
960203,7IIL25,,,,
960185,710PNB35,,,,
960183,75IHFCL30,,,,
960177,685IRFC40,,,,
960175,735HDBFS30,,,,
960174,9SFL30,,,,
960169,920JMCSL30,,,,
960168,93CIFC30,,,,
960167,932PFL30,,,,
960161,81AHFL25,,,,
960160,585REC25,,,,
960159,680REC30,,,,
960153,81LTF35,,,,
960152,81LTF34,,,,
960151,81LTF33,,,,
960150,81LTF32,,,,
960149,81LTF31,,,,
960148,8JFHL25,,,,
960145,583SBI30,,,,
960136,550IOCL25,,,,
960130,725PNB30A,,,,
960125,545NTPC25,,,,
960121,705MTNL30,,,,
960117,850JSW27,,,,
960116,990FFSL27,,,,
960082,145BML27,,,,
960076,77KFC30,,,,
960075,77KFC29,,,,
960073,77KFC28,,,,
960072,77KFC27,,,,
960070,77KFC26,,,,
960066,643HDFCB25,,,,
960065,734PFCL35,,,,
960039,679BSNL30,,,,
960033,1250SSFB27,,,,
960031,650PFCL25,,,,
960026,624SBI30,,,,
960004,704PFCL30,,,,
959993,766LTF30,,,,
959978,714NHAI40,,,,
959974,774SBIPER,,,,
959957,730NSL25,,,,
959947,725REC30,,,,
959942,725BFL30,,,,
959916,680SBI35,,,,
959895,720PFC35,,,,
959894,705PFC30,,,,
959891,1225AFI26A,,,,
959888,1225AFI25,,,,
959887,1175AFI25,,,,
959881,64ONGC31,,,,
959872,659RCFL25,,,,
959863,757ABC35,,,,
959839,645NABAR31,,,,
959831,65NHAI31,,,,
959827,719THDC30,,,,
959825,628PGCIL31,,,,
959823,725PNB30,,,,
959820,688PFCL31,,,,
959800,85BOBPERP,,,,
959799,629NTPC31,,,,
959795,69REC31,,,,
959790,641IRFC31,,,,
959780,815LTF30,,,,
959762,795LTF25,,,,
959760,578CPCL25,,,,
959756,825BOBPER,,,,
959754,857IIL30,,,,
959750,775MRHFL25,,,,
959735,95MFL30,,,,
959728,18NREPL27,,,,
959721,75IIL25,,,,
959712,673IRFC35,,,,
959701,17PED27,,,,
959692,955IIDL25A,,,,
959690,611BPCL25,,,,
959681,698NHAI35,,,,
959666,81LTF30,,,,
959644,125USFB27,,,,
959637,679NABAR35,,,,
959620,95MFL25A,,,,
959581,725HDFCB30,,,,
959572,775PFCL30,,,,
959570,83LTF30,,,,
959566,69IRFC35,,,,
959552,755NEEPC28,,,,
959550,802IHFCL30,,,,
959542,8IIL25A,,,,
959537,796REC30,,,,
959516,675HUDCO30,,,,
959515,165PFSPL25,,,,
959508,8IIL25,,,,
959507,665NABAR35,,,,
959502,779PFCL30,,,,
959501,717PFCL25,,,,
959496,8IHFCL30,,,,
959493,1275FSBF26,,,,
959489,779REC30,,,,
959484,774IREDA30,,,,
959478,768PFCL30,,,,
959473,74PFCL30,,,,
959461,755REC30,,,,
959460,68NHPCL30,,,,
959459,68NHPCL29,,,,
959458,68NHPCL28,,,,
959457,68NHPCL27,,,,
959456,68NHPC26,,,,
959449,825IIL25,,,,
959432,85APSEZ30,,,,
959431,735NHAI30,,,,
959412,15EPDPL30,,,,
959411,1425EPDP30,,,,
959401,92CBI30,,,,
959398,782NHAI35,,,,
959386,825REC30,,,,
959382,689NHPCL30,,,,
959381,689NHPCL29,,,,
959380,689NHPCL28,,,,
959379,689NHPCL27,,,,
959378,689NHPCL26,,,,
959369,752NHAI36,,,,
959355,6NABARD30,,,,
959354,703HPCL30,,,,
959353,77BHFL35,,,,
959352,74IREDA30,,,,
959339,75REC30,,,,
959338,741PFCL30A,,,,
959325,775MMFS30,,,,
959321,708IRFC30,,,,
959320,11MECL30,,,,
959316,85TML27,,,,
959315,85TML26,,,,
959313,714REC30,,,,
959312,835IIL25,,,,
959311,92VL30,,,,
959308,74HDFCB30,,,,
959307,76BFL30,,,,
959298,741PFCL30,,,,
959296,727NHAI35,,,,
959289,850IIL20,,,,
959288,713NHPCL30,,,,
959287,713NHPCL29,,,,
959286,713NHPCL28,,,,
959285,713NHPCL27,,,,
959284,713NHPCL26,,,,
959275,727NABAR30,,,,
959250,775MRPL30,,,,
959244,1325AFI25A,,,,
959237,736NLCIL30,,,,
959230,EARCL31120,,,,
959229,8BHFL35,,,,
959228,7NABARD30,,,,
959227,765ABL27,,,,
959225,790BFL30,,,,
959216,8LTF20,,,,
959213,7REC30,,,,
959211,9MRHFL30,,,,
959210,754NHAI30,,,,
959208,815ABCL30,,,,
959206,786PFCL30,,,,
959205,8.9JSWSL30,,,,
959198,784BOB35,,,,
959196,8LTF0820,,,,
959194,73NHPCL20,,,,
959193,738NHPC29,,,,
959192,738NHPC28,,,,
959191,738NHPC27,,,,
959190,738NHPC26,,,,
959187,FBRT126,,,,
959186,FBRT1025,,,,
959185,FBRT725,,,,
959162,7MRP130120,,,,
959160,738PGCIL30,,,,
959159,755IRFC30,,,,
959155,789REC30,,,,
959153,757NABAR35,,,,
959149,793PFCL29,,,,
959138,815PNB29,,,,
959134,NWFLNIFT26,,,,
959126,155SCNL26,,,,
959122,14SHFL2026,,,,
959119,778NABAR34,,,,
959112,10CIFPERP,,,,
959103,78NHAI2034,,,,
959096,13VRKPL44,,,,
959087,87HFSLPERP,,,,
959078,75NABARD34,,,,
959060,749PGCIL34,,,,
959059,749PGCIL29,,,,
959052,755IRFC29,,,,
959045,739AIAH29A,,,,
959043,1285AFSL26,,,,
959042,88LTF29,,,,
959041,805HDFCB29,,,,
959036,741IOCL29,,,,
959034,879JSL29,,,,
959033,783NABAR34,,,,
959031,739AIAH29,,,,
959025,1287AUSF25,,,,
959012,8IREDA29,,,,
959008,90802IOB19,,,,
959000,825REC29,,,,
958995,842LTF29,,,,
958989,875THDC29,,,,
958982,829REC34,,,,
958981,77NHAI29,,,,
958980,825PFCL34,,,,
958978,775BOB24,,,,
958977,128NEO25,,,,
958972,75IRFC29,,,,
958968,1145MECL29,,,,
958963,1023GHMC29,,,,
958954,748IRFC34,,,,
958945,87HDBPERP,,,,
958944,818REC34,,,,
958938,748IRFC29,,,,
958928,791HDFCB29,,,,
958922,815PFCL34,,,,
958916,1023CGCL29,,,,
958913,87CFSL29,,,,
958912,848MMFSL29,,,,
958911,1427SML26A,,,,
958909,754IRFC34,,,,
958897,734PGCIL34,,,,
958896,734PGCIL29,,,,
958893,899KFC26,,,,
958892,899KFC25,,,,
958889,2EARC29,,,,
958887,975JFCSL29,,,,
958884,885CFS29,,,,
958879,732NTPC29,,,,
958878,1427SML26,,,,
958877,1315JSFB25,,,,
958875,785IRFC34,,,,
958869,1450JSFB25,,,,
958866,865ABCL29,,,,
958855,1229AFL25,,,,
958851,780NHAI29,,,,
958846,830REC29,,,,
958842,FELXXVIB27,,,,
958840,899SCPSL29,,,,
958838,795IRFC29,,,,
958834,885HFSL29,,,,
958831,1164MECL29,,,,
958821,912CFSL29,,,,
958814,895ABCL29,,,,
958811,894ABHF29,,,,
958807,792NHAI29,,,,
958806,809NLCIL29,,,,
958795,885PFCL29,,,,
958789,9ABCL29,,,,
958788,1088CIFPER,,,,
958779,836NHAI29,,,,
958772,88RECL29,,,,
958764,1287AFPL26,,,,
958759,87929PFC34,,,,
958747,885REC29,,,,
958738,823IRFC29,,,,
958696,898PFCL29,,,,
958692,830IRFC29,,,,
958687,825KMBL26,,,,
958685,1083CIFPER,,,,
958680,8179NHAI49,,,,
958675,897REC29,,,,
958674,855HDFCB29,,,,
958673,827NHAI29,,,,
958668,1028NIDO29,,,,
958664,91PFCL29,,,,
958661,83REC29,,,,
958659,835IRFC29,,,,
958655,837HUDCO29,,,,
958647,95109PFL29,,,,
958646,862NABAR34,,,,
958641,841HUDCO29,,,,
958629,86REC29,,,,
958625,10025IRTA2,,,,
958618,85NABARD29,,,,
958616,923IREDA29,,,,
958614,92171LTH34,,,,
958613,855IRFC29,,,,
958612,9855IRT4A2,,,,
958610,9855IRT3A3,,,,
958609,9855IRT3A2,,,,
958607,98359TSL34,,,,
958599,89922IGT29,,,,
958596,875PFCL34,,,,
958588,858HUDC29A,,,,
958587,824PGCIL29,,,,
958575,955SCPSL29,,,,
958569,838HUDCO29,,,,
958568,854NABAR34,,,,
958565,849NHAI29,,,,
958553,829NABAR29,,,,
958551,847IREDA29,,,,
958542,91SCL29,,,,
958540,88REC29,,,,
958539,836PGCIL29,,,,
958538,2EARCL29,,,,
958531,837NHAI29,,,,
958523,851IREDA29,,,,
958522,83NTPCL29,,,,
958518,84IRFC29,,,,
958514,895BFL26,,,,
958502,106FEL26,,,,
958489,844HBL28,,,,
958487,915ABCL28,,,,
958469,860ABL28,,,,
958468,818NABAR28,,,,
958467,1250AFPL25,,,,
958466,866HDFCB28,,,,
958464,851NABAR33,,,,
958463,927PFL28,,,,
958447,1051SFL28,,,,
958445,99EARCL28,,,,
958438,865RIL28,,,,
958433,976ABCL28,,,,
958419,837REC28,,,,
958418,845IRFC28,,,,
958411,1075ECL25,,,,
958410,93SCL28,,,,
958406,9HDFCB28A,,,,
958400,109AUSF25,,,,
958399,852HUDCO28,,,,
958397,856REC28,,,,
958394,864PFCL33,,,,
958393,867PFCL28,,,,
958385,97HFSL28,,,,
958364,854REC28,,,,
958356,860HUDCL28,,,,
958354,895RIL28,,,,
958353,9HDFCB28,,,,
958349,911BFL33,,,,
958338,91LTF28,,,,
958332,892NABAR33,,,,
958313,925PFL25,,,,
958312,905HDFCB28,,,,
958311,905RIL28,,,,
958307,895PFC28,,,,
958306,2EARCL28,,,,
958304,1015FEL26,,,,
958300,95TBVFL25,,,,
958288,950THL25,,,,
958287,995AKCF25,,,,
958278,87RECL28,,,,
958275,EELNIFT28,,,,
958258,1270SML26,,,,
958257,915HFSLPER,,,,
958246,91164YES28,,,,
958245,985ECL28A,,,,
958232,847NABAR33,,,,
958226,1057USB25A,,,,
958219,775IGT28,,,,
958216,990ILFSL25,,,,
958213,9507JFHL28,,,,
958192,95THL25A,,,,
958191,863REC28,,,,
958190,1350AFSL25,,,,
958180,1032APCR28,,,,
958179,1032APCR27,,,,
958178,1032APCR26,,,,
958177,1032APCR25,,,,
958172,940HDB99,,,,
958171,10AVHFI25D,,,,
958166,980SCL28,,,,
958165,940MRHFL28,,,,
958156,855REC28,,,,
958138,905HFSL28,,,,
958127,95THL25,,,,
958116,ONENIF25A,,,,
958101,905LTF25,,,,
958067,975AKCF25,,,,
958048,ONENIF25,,,,
958047,915ILFSL28,,,,
958025,JFCZC28,,,,
958024,89ABCL25,,,,
958020,855NHAI48,,,,
958017,871WTGL34,,,,
958016,105JKBLPER,,,,
957996,10AVHFI25B,,,,
957988,935CFSER,,,,
957983,115ESAF25A,,,,
957977,918MRHFL28,,,,
957970,95IEDCL25A,,,,
957969,953IEDCL26,,,,
957962,910ILFSL28,,,,
957953,95IEDCL25,,,,
957951,875ISPDL28,,,,
957932,9ILFSL28,,,,
957924,95TLOPL26,,,,
957921,880SFIL28,,,,
957905,890IFSL28,,,,
957889,10FEL26,,,,
957877,853MMFSL33,,,,
957844,88SCL28,,,,
957837,885SFIL28,,,,
957835,9SFL28A,,,,
957824,10PFL28,,,,
957810,1015UPPC28,,,,
957809,1015UPPC27,,,,
957808,1015UPPC26,,,,
957801,806REC28,,,,
957799,801REC28,,,,
957790,785PFCL28,,,,
957788,809REC28,,,,
957770,9SFL28,,,,
957765,865ILFS28B,,,,
957764,865ILFS28A,,,,
957746,9ILFSPER,,,,
957744,82NABARD28,,,,
957727,865ILFS28,,,,
957704,1020PFL25,,,,
957691,828NABAR33,,,,
957690,822NABAR28,,,,
957683,843SCL28A,,,,
957680,845HDB28,,,,
957671,12MFL99,,,,
957670,843SCL28,,,,
957656,873YES28,,,,
957649,87ABCLPERP,,,,
957647,850ABCL27,,,,
957646,825ABCL27,,,,
957645,890ABCL26A,,,,
957644,890ABCL26,,,,
957643,895ABCL26,,,,
957642,897ABCL26,,,,
957641,910ABCL26C,,,,
957640,910ABCL26B,,,,
957639,910ABCL26A,,,,
957638,910ABCL26,,,,
957637,925ABCL25B,,,,
957636,925ABCL25A,,,,
957635,925ABCL25,,,,
957615,8ABCL27,,,,
957549,89ABCL26A,,,,
957543,89ABCL26,,,,
957542,885ABCL26,,,,
957531,871ABCL25,,,,
957530,877ABCL25,,,,
957468,842HDB28,,,,
957463,10ERFLPER,,,,
957446,85ABHF27A,,,,
957445,85ABHF27,,,,
957444,899ABHF26,,,,
957443,91ABHF26B,,,,
957442,91ABHF26A,,,,
957441,91ABHF26,,,,
957409,845IIL28,,,,
957402,794NABAR33,,,,
957393,775NABAR33,,,,
957385,925EFCL28,,,,
957381,845SFIL28,,,,
957280,88IFSLPER,,,,
957253,935AFS27,,,,
957246,975ERFLPER,,,,
957237,774PGCIL32,,,,
957236,774PGCIL31,,,,
957235,774PGCIL30,,,,
957234,774PGCIL29,,,,
957233,774PGCIL28,,,,
957232,925ERCS27,,,,
957228,875CFSER,,,,
957225,762PFCL27,,,,
957223,825KMPL27,,,,
957222,77REC27,,,,
957209,975UPPCL27,,,,
957208,975UPPCL26,,,,
957207,975UPPCL25,,,,
957197,78NABARD32,,,,
957196,845SFIL27A,,,,
957192,12MFLPERA,,,,
957189,95SIBL28,,,,
957187,12MFLPER,,,,
957186,765PFCL27,,,,
957180,764NHAI32,,,,
957179,2EARCL27F,,,,
957173,845SFIL27,,,,
957172,81CFSL27,,,,
957170,768NEEPC25,,,,
957144,754IRFC27,,,,
957135,84MBEL30,,,,
957134,84MBEL29,,,,
957133,84MBEL28,,,,
957132,84MBEL27,,,,
957131,84MBEL26,,,,
957130,84MBEL25,,,,
957109,765APSEZ27,,,,
957093,EIPPZC27,,,,
957090,923RCFL27,,,,
957083,925ERFL27A,,,,
957073,820SFL27,,,,
957070,16SSRHPL26,,,,
957067,747IWAI27,,,,
957050,925ECL27A,,,,
957039,780YES27A,,,,
956948,780YES27,,,,
956939,748NABAR32,,,,
956936,796PFL27,,,,
956930,13WHREPL37,,,,
956929,785ILFS27,,,,
956927,808AFL27,,,,
956922,727NABAR32,,,,
956909,850ECL27,,,,
956905,735NHPC27,,,,
956904,735NHPC26,,,,
956903,735NHPC25,,,,
956889,770ILFSL27,,,,
956883,803SCL27,,,,
956882,835SCL27,,,,
956863,925ECL27,,,,
956844,733IRFC27,,,,
956836,2EARC27E,,,,
956835,2EARC27D,,,,
956821,738NHAI32,,,,
956802,925ERFL27,,,,
956799,73PFCL27,,,,
956797,720PGCIL27,,,,
956787,11PFLPER,,,,
956775,770ILFS27,,,,
956760,730PGCIL27,,,,
956752,82CFSL27,,,,
956718,747ICICI27,,,,
956714,78LTF29,,,,
956710,99ERCL27A,,,,
956707,714NHAI47,,,,
956700,99ERCL27,,,,
956692,AHREPZC27,,,,
956683,756HBL27,,,,
956670,8RPL35,,,,
956666,950AFSL27,,,,
956655,88EFCL27,,,,
956631,727IRFC27,,,,
956620,965ECL27,,,,
956618,960ECL25A,,,,
956617,815BFL27,,,,
956607,766ABL27,,,,
956597,850MRHF27B,,,,
956594,ATCPLZC27,,,,
956577,724NHAI47,,,,
956552,810BFL32,,,,
956536,752NHPC27,,,,
956535,752NHPC26,,,,
956533,752NHPC25,,,,
956530,744PFCL27,,,,
956528,749IRFC27,,,,
956470,850MRHF27A,,,,
956427,82LTF32,,,,
956338,1010PFL27,,,,
956337,850MRHFL27,,,,
956322,1025ECL99A,,,,
956321,1025ECL99,,,,
956318,85AFL27,,,,
956276,975ECL27,,,,
956260,825ISEC27,,,,
956235,2EARC27C,,,,
956233,2EARC27B,,,,
956208,150HDFC27A,,,,
956189,823ILFSL27,,,,
956177,150HDFCB27,,,,
956150,848UPPCL27,,,,
956149,848UPPCL26,,,,
956143,805IREDA27,,,,
956141,754NABAR32,,,,
956136,812IREDA27,,,,
956100,2EARC7A,,,,
956092,835NICL27,,,,
956078,95KTL40,,,,
956077,95KTL39,,,,
956076,95KTL38,,,,
956075,95KTL37,,,,
956074,95KTL36,,,,
956073,95KTL35,,,,
956072,95KTL34,,,,
956071,95KTL33,,,,
956070,914KTL32,,,,
956069,914KTL31,,,,
956068,914KTL30,,,,
956067,914KTL29,,,,
956066,914KTL28,,,,
956065,88KTL27,,,,
956064,88KTL26,,,,
956048,85500KMI27,,,,
956046,830MRHFL27,,,,
956041,2EARC27,,,,
955999,783IRFC27,,,,
955992,1108HDFC27,,,,
955986,775PFCL27,,,,
955942,771NABAR32,,,,
955912,804NABAR32,,,,
955902,795REC27,,,,
955882,789PGCIL27,,,,
955858,785IREDA27,,,,
955852,790IWAI27,,,,
955845,822APSEZ27,,,,
955840,115PFLPERP,,,,
955817,1025PFL27,,,,
955815,9ECL27,,,,
955805,76IREDA27,,,,
955784,76PFCL27,,,,
955782,85ILFSFS27,,,,
955772,897UPPCL27,,,,
955771,897UPPCL26,,,,
955697,722IREDA27,,,,
955693,115PFLPER,,,,
955641,805LTF27A,,,,
955625,1040PFL27,,,,
955610,718PFCL27,,,,
955603,734NABAR32,,,,
955600,722NHAI47,,,,
955590,EFCLNIFT27,,,,
955588,716NABAR32,,,,
955584,71PFCL27,,,,
955561,723PFCL27,,,,
955542,104PFL27,,,,
955522,810IIL26,,,,
955513,805LTF27,,,,
955512,85SFL26,,,,
955498,73NABARD31,,,,
955488,748NABAR31,,,,
955484,754REC26,,,,
955462,835KMIL26,,,,
955445,805HDBFS26,,,,
955443,736PGCIL26,,,,
955442,755PGCIL31,,,,
955431,737NTPC31,,,,
955398,104PFL26,,,,
955389,824IIL26A,,,,
955359,868ILFSL26,,,,
955331,850SFL26,,,,
955329,805BFL26A,,,,
955319,10SIDC26,,,,
955311,824APSEZ26,,,,
955310,84MRHFL26,,,,
955294,790SPTL26,,,,
955282,784ABL26,,,,
955257,795LTF26,,,,
955256,9AHFL26,,,,
955251,772HDFCB26,,,,
955248,815LTF26,,,,
955229,752REC26,,,,
955183,749NTPC31,,,,
955174,795SPTL26,,,,
955156,995ERFL26,,,,
955147,975AHFL26A,,,,
955145,720NABAR31,,,,
955126,738NABAR31,,,,
955113,830LTF26,,,,
955094,975AHF26A,,,,
955092,10AHFL26A,,,,
955091,975AHFL26,,,,
955089,759THDC26,,,,
955087,8300LTH26,,,,
955054,843LTF31,,,,
955052,843LTF26,,,,
955032,850ILFSL26,,,,
955031,806BFL29,,,,
955027,869ILFSL26,,,,
955000,845BFL26,,,,
954991,PREPLZC28,,,,
954989,755PFCL26A,,,,
954984,84300LTF,,,,
954979,815TSL26,,,,
954977,757MML26,,,,
954975,8YES26,,,,
954935,805BFL26,,,,
954934,10AHFL26,,,,
954925,925BCL26A,,,,
954922,756PFCL26,,,,
